,Date,Year,Month,Country_id,Precipitation,SPI
275,1923-12-31,1923,December,SOM,14.02,-0.5376936608434302
276,1924-01-31,1924,January,SOM,2.82,-0.23121419600865914
277,1924-02-29,1924,February,SOM,2.71,-0.09049342192392619
278,1924-03-31,1924,March,SOM,10.38,0.2527449446639879
279,1924-04-30,1924,April,SOM,52.9,0.06045788552658873
280,1924-05-31,1924,May,SOM,40.0,0.8553493471827334
281,1924-06-30,1924,June,SOM,27.53,-1.5274830950234568
282,1924-07-31,1924,July,SOM,13.87,-0.0630845460420012
283,1924-08-31,1924,August,SOM,9.19,0.4194889387955775
284,1924-09-30,1924,September,SOM,10.6,0.31174686720955835
285,1924-10-31,1924,October,SOM,27.87,0.7920892277398136
286,1924-11-30,1924,November,SOM,24.9,0.4151788202460096
287,1924-12-31,1924,December,SOM,26.06,-2.1254140995874633
288,1925-01-31,1925,January,SOM,3.57,-0.7745256483076189
289,1925-02-28,1925,February,SOM,2.01,0.3182955293804226
290,1925-03-31,1925,March,SOM,7.31,0.6010298598783355
291,1925-04-30,1925,April,SOM,25.24,1.5132442062726827
292,1925-05-31,1925,May,SOM,44.51,0.6074405008383341
293,1925-06-30,1925,June,SOM,17.25,-0.04598563910740502
294,1925-07-31,1925,July,SOM,14.21,-0.1279507850864392
295,1925-08-31,1925,August,SOM,17.51,-1.5005288128038021
296,1925-09-30,1925,September,SOM,9.13,0.5775431248577412
297,1925-10-31,1925,October,SOM,57.01,-0.8104602292461847
298,1925-11-30,1925,November,SOM,74.92,-2.1948825614557403
299,1925-12-31,1925,December,SOM,4.41,0.7295815398484434
300,1926-01-31,1926,January,SOM,3.81,-0.9483853130432862
301,1926-02-28,1926,February,SOM,7.34,-2.7943403426941185
302,1926-03-31,1926,March,SOM,16.15,-0.4018491793707953
303,1926-04-30,1926,April,SOM,64.47,-0.5472332833465967
304,1926-05-31,1926,May,SOM,93.05,-2.060740297733095
305,1926-06-30,1926,June,SOM,16.21,0.10389348094635885
306,1926-07-31,1926,July,SOM,25.82,-2.3429420653979727
307,1926-08-31,1926,August,SOM,8.93,0.47948949353305803
308,1926-09-30,1926,September,SOM,13.99,-0.30121184940768003
309,1926-10-31,1926,October,SOM,27.12,0.8333353530912034
310,1926-11-30,1926,November,SOM,41.21,-0.4358827778258725
311,1926-12-31,1926,December,SOM,4.55,0.7111196742816523
312,1927-01-31,1927,January,SOM,1.17,0.9640709990490522
313,1927-02-28,1927,February,SOM,1.04,0.88476021904502
314,1927-03-31,1927,March,SOM,9.04,0.4047650705230192
315,1927-04-30,1927,April,SOM,46.54,0.3945041978890311
316,1927-05-31,1927,May,SOM,74.92,-1.0641577291690243
317,1927-06-30,1927,June,SOM,37.78,-3.0046571147841115
318,1927-07-31,1927,July,SOM,16.16,-0.49997774431189046
319,1927-08-31,1927,August,SOM,6.78,0.9756479269391475
320,1927-09-30,1927,September,SOM,23.07,-1.9430009782821707
321,1927-10-31,1927,October,SOM,20.66,1.1886019794511742
322,1927-11-30,1927,November,SOM,31.19,0.08696438420234684
323,1927-12-31,1927,December,SOM,7.87,0.2733097194120352
324,1928-01-31,1928,January,SOM,2.12,0.27587649280370313
325,1928-02-29,1928,February,SOM,4.33,-1.036547852085419
326,1928-03-31,1928,March,SOM,3.52,1.0309972307781325
327,1928-04-30,1928,April,SOM,38.79,0.8015574873243974
328,1928-05-31,1928,May,SOM,61.53,-0.3281268084258961
329,1928-06-30,1928,June,SOM,11.09,0.8417599181341202
330,1928-07-31,1928,July,SOM,4.54,1.7169213665597738
331,1928-08-31,1928,August,SOM,20.74,-2.2459203197348105
332,1928-09-30,1928,September,SOM,6.43,1.0657403327829753
333,1928-10-31,1928,October,SOM,23.04,1.057714275002764
334,1928-11-30,1928,November,SOM,66.37,-1.7487405220005232
335,1928-12-31,1928,December,SOM,5.78,0.5489189982305592
336,1929-01-31,1929,January,SOM,1.54,0.696037349248232
337,1929-02-28,1929,February,SOM,3.49,-0.5460011105202006
338,1929-03-31,1929,March,SOM,3.55,1.0275937951245722
339,1929-04-30,1929,April,SOM,40.4,0.7169954491320181
340,1929-05-31,1929,May,SOM,26.57,1.5935790160087386
341,1929-06-30,1929,June,SOM,20.54,-0.5201224708159468
342,1929-07-31,1929,July,SOM,23.9,-1.9766385978529126
343,1929-08-31,1929,August,SOM,16.59,-1.2882191575788704
344,1929-09-30,1929,September,SOM,29.71,-3.14360448221682
345,1929-10-31,1929,October,SOM,47.54,-0.2896591531426362
346,1929-11-30,1929,November,SOM,28.06,0.2502888968918007
347,1929-12-31,1929,December,SOM,18.61,-1.142979110497509
348,1930-01-31,1930,January,SOM,4.7,-1.5931149031047185
349,1930-02-28,1930,February,SOM,2.77,-0.1255324748928704
350,1930-03-31,1930,March,SOM,18.1,-0.6230724968522215
351,1930-04-30,1930,April,SOM,77.47,-1.2300323494962433
352,1930-05-31,1930,May,SOM,29.85,1.4132816732128117
353,1930-06-30,1930,June,SOM,12.19,0.6832339257695621
354,1930-07-31,1930,July,SOM,10.53,0.5741308610415924
355,1930-08-31,1930,August,SOM,16.39,-1.2420648847038855
356,1930-09-30,1930,September,SOM,7.56,0.8614207605772293
357,1930-10-31,1930,October,SOM,50.33,-0.4430947394498062
358,1930-11-30,1930,November,SOM,20.07,0.6672099372715883
359,1930-12-31,1930,December,SOM,15.38,-0.7170374977779722
360,1931-01-31,1931,January,SOM,2.13,0.2686323401063838
361,1931-02-28,1931,February,SOM,4.28,-1.0073486412779655
362,1931-03-31,1931,March,SOM,10.83,0.20169340986058198
363,1931-04-30,1931,April,SOM,25.54,1.4974873047461523
364,1931-05-31,1931,May,SOM,63.41,-0.43146796832112216
365,1931-06-30,1931,June,SOM,12.62,0.6212646742088713
366,1931-07-31,1931,July,SOM,9.66,0.7401121197729476
367,1931-08-31,1931,August,SOM,11.99,-0.2266708814542137
368,1931-09-30,1931,September,SOM,8.53,0.6860313932855712
369,1931-10-31,1931,October,SOM,53.81,-0.6344767610802551
370,1931-11-30,1931,November,SOM,21.89,0.5722416902764427
371,1931-12-31,1931,December,SOM,3.23,0.8851886924828254
372,1932-01-31,1932,January,SOM,1.55,0.6887931965509125
373,1932-02-29,1932,February,SOM,1.05,0.8789203768835293
374,1932-03-31,1932,March,SOM,21.26,-0.9815677190272503
375,1932-04-30,1932,April,SOM,38.14,0.8356974406318796
376,1932-05-31,1932,May,SOM,50.74,0.2649854869302168
377,1932-06-30,1932,June,SOM,23.74,-0.9812889940582974
378,1932-07-31,1932,July,SOM,9.5,0.7706374087350358
379,1932-08-31,1932,August,SOM,23.02,-2.7720790305096403
380,1932-09-30,1932,September,SOM,13.43,-0.19995613220837213
381,1932-10-31,1932,October,SOM,22.55,1.084661743565672
382,1932-11-30,1932,November,SOM,16.05,0.876974966348778
383,1932-12-31,1932,December,SOM,23.47,-1.7838695866018281
384,1933-01-31,1933,January,SOM,5.27,-2.0060316068519275
385,1933-02-28,1933,February,SOM,1.41,0.6686860590698643
386,1933-03-31,1933,March,SOM,5.06,0.8562875338953654
387,1933-04-30,1933,April,SOM,57.69,-0.19112730884701176
388,1933-05-31,1933,May,SOM,43.23,0.6778004394904031
389,1933-06-30,1933,June,SOM,15.25,0.2422434379190642
390,1933-07-31,1933,July,SOM,10.33,0.6122874722442027
391,1933-08-31,1933,August,SOM,13.69,-0.6189822008915867
392,1933-09-30,1933,September,SOM,10.38,0.3515258989664291
393,1933-10-31,1933,October,SOM,46.56,-0.23576421601682038
394,1933-11-30,1933,November,SOM,24.03,0.4605757295239088
395,1933-12-31,1933,December,SOM,13.81,-0.5100008624932436
396,1934-01-31,1934,January,SOM,1.01,1.0799774422061637
397,1934-02-28,1934,February,SOM,0.83,1.0073969044363247
398,1934-03-31,1934,March,SOM,3.34,1.0514178446994948
399,1934-04-30,1934,April,SOM,47.01,0.36981838549746704
400,1934-05-31,1934,May,SOM,70.98,-0.8475810430056244
401,1934-06-30,1934,June,SOM,19.67,-0.39474282230943303
402,1934-07-31,1934,July,SOM,21.28,-1.4767869910987168
403,1934-08-31,1934,August,SOM,9.34,0.3848732341393386
404,1934-09-30,1934,September,SOM,8.17,0.751124354342269
405,1934-10-31,1934,October,SOM,43.88,-0.08837806142785415
406,1934-11-30,1934,November,SOM,8.08,1.292852399618729
407,1934-12-31,1934,December,SOM,7.26,0.35375070509591067
408,1935-01-31,1935,January,SOM,0.84,1.2031280380605947
409,1935-02-28,1935,February,SOM,3.47,-0.5343214261972192
410,1935-03-31,1935,March,SOM,3.34,1.0514178446994948
411,1935-04-30,1935,April,SOM,37.73,0.8572318727181378
412,1935-05-31,1935,May,SOM,106.13,-2.779730920833925
413,1935-06-30,1935,June,SOM,12.37,0.65729330883718
414,1935-07-31,1935,July,SOM,5.52,1.5299539716669828
415,1935-08-31,1935,August,SOM,13.16,-0.4966733777728764
416,1935-09-30,1935,September,SOM,12.75,-0.07700276132349841
417,1935-10-31,1935,October,SOM,43.53,-0.0691298695972055
418,1935-11-30,1935,November,SOM,16.95,0.8300126464061237
419,1935-12-31,1935,December,SOM,12.69,-0.36230593795891486
420,1936-01-31,1936,January,SOM,2.9,-0.2891674175872149
421,1936-02-29,1936,February,SOM,8.09,-3.2323285048059205
422,1936-03-31,1936,March,SOM,20.07,-0.8465647714360209
423,1936-04-30,1936,April,SOM,66.63,-0.6606829743376147
424,1936-05-31,1936,May,SOM,27.36,1.5501537413719149
425,1936-06-30,1936,June,SOM,19.91,-0.4293303115526091
426,1936-07-31,1936,July,SOM,20.31,-1.291727426766056
427,1936-08-31,1936,August,SOM,12.15,-0.2635942997542018
428,1936-09-30,1936,September,SOM,26.69,-2.5975468644634105
429,1936-10-31,1936,October,SOM,54.96,-0.6977208199523861
430,1936-11-30,1936,November,SOM,12.44,1.0653460496743143
431,1936-12-31,1936,December,SOM,17.38,-0.9807784344464161
432,1937-01-31,1937,January,SOM,1.82,0.49320107372328703
433,1937-02-28,1937,February,SOM,2.12,0.2540572656040248
434,1937-03-31,1937,March,SOM,32.26,-2.2294941253327294
435,1937-04-30,1937,April,SOM,67.82,-0.7231853503928515
436,1937-05-31,1937,May,SOM,71.7,-0.8871585084974132
437,1937-06-30,1937,June,SOM,17.33,-0.05751480218846354
438,1937-07-31,1937,July,SOM,8.87,0.8908307340232587
439,1937-08-31,1937,August,SOM,7.56,0.7956462627267058
440,1937-09-30,1937,September,SOM,11.96,0.06584012543981065
441,1937-10-31,1937,October,SOM,51.81,-0.524487093476549
442,1937-11-30,1937,November,SOM,28.15,0.24559266489753528
